SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	PolysemyByFamily	DerivationByFamily
Zalizniak-2024-4583-1632	leaf	Zalizniak-2024-4583-577	clubs (in cards)	1	0
Zalizniak-2024-4583-1632	leaf	Zalizniak-2024-4583-146	auricle	0	1
Zalizniak-2024-4583-1632	leaf	Zalizniak-2024-4583-437	calf of a leg	1	0
Zalizniak-2024-4583-1632	leaf	Zalizniak-2024-4583-1730	lung	0	1
Zalizniak-2024-4583-1632	leaf	Zalizniak-2024-4583-2038	October	0	1
Zalizniak-2024-4583-1636	lean	Zalizniak-2024-4583-176	bad	1	0
Zalizniak-2024-4583-1636	lean	Zalizniak-2024-4583-1022	fatless	3	0
Zalizniak-2024-4583-1636	lean	Zalizniak-2024-4583-4437	weak	1	0
Zalizniak-2024-4583-1636	lean	Zalizniak-2024-4583-1503	infertile (soil)	2	0
Zalizniak-2024-4583-1636	lean	Zalizniak-2024-4583-4314	ugly, unpleasant	1	0
Zalizniak-2024-4583-1638	leech	Zalizniak-2024-4583-2775	spleen (anat.)	0	1
Zalizniak-2024-4583-1638	leech	Zalizniak-2024-4583-2686	slug	1	0
Zalizniak-2024-4583-1639	leek	Zalizniak-2024-4583-575	club (a weapon)	0	1
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-578	clumsy	1	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-1476	impolite	1	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-2002	North	1	1
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-4536	wrong	3	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-176	bad	1	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-178	bad luck	2	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-4454	West	1	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-1642	left (political)	1	1
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-2072	opposite	1	0
Zalizniak-2024-4583-1641	left	Zalizniak-2024-4583-2775	spleen (anat.)	1	0
Zalizniak-2024-4583-1643	left-handed	Zalizniak-2024-4583-578	clumsy	1	0
Zalizniak-2024-4583-1646	lemon	Zalizniak-2024-4583-1304	hand grenade	0	1
Zalizniak-2024-4583-1646	lemon	Zalizniak-2024-4583-1842	million	1	0
Zalizniak-2024-4583-1648	length	Zalizniak-2024-4583-1709	longitude	1	0
Zalizniak-2024-4583-1651	lenten (fare)	Zalizniak-2024-4583-1022	fatless	1	0
Zalizniak-2024-4583-1652	lentil	Zalizniak-2024-4583-1650	lens	3	1
Zalizniak-2024-4583-1653	Leo (constellation)	Zalizniak-2024-4583-140	August	0	1
Zalizniak-2024-4583-1657	letter (character)	Zalizniak-2024-4583-4529	word	2	0
Zalizniak-2024-4583-1658	letter (text)	Zalizniak-2024-4583-2119	paper	1	0
Zalizniak-2024-4583-1658	letter (text)	Zalizniak-2024-4583-2643	signature	1	0
Zalizniak-2024-4583-1661	Libra	Zalizniak-2024-4583-2038	October	2	1
Zalizniak-2024-4583-1665	life	Zalizniak-2024-4583-255	belly	1	0
Zalizniak-2024-4583-1665	life	Zalizniak-2024-4583-758	death	1	0
Zalizniak-2024-4583-1665	life	Zalizniak-2024-4583-1939	noise	1	0
Zalizniak-2024-4583-1666	lifting machine	Zalizniak-2024-4583-2966	tap, faucet	1	0
Zalizniak-2024-4583-1668	light (n.)	Zalizniak-2024-4583-4531	world	1	0
Zalizniak-2024-4583-1668	light (n.)	Zalizniak-2024-4583-4400	vision	1	0
Zalizniak-2024-4583-1668	light (n.)	Zalizniak-2024-4583-2897	sun	1	0
Zalizniak-2024-4583-1668	light (n.)	Zalizniak-2024-4583-908	electricity	4	0
Zalizniak-2024-4583-1668	light (n.)	Zalizniak-2024-4583-2815	state, situation	2	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-2647	simple	3	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-1730	lung	1	7
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-4335	unimportant, slight	3	1
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-2331	quick	1	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-1160	frivolous	2	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-2007	not strong (of liquid or smell)	1	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-1670	light, bright, clear	2	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-4437	weak	1	0
Zalizniak-2024-4583-1669	light (of weight)	Zalizniak-2024-4583-3010	thin (of an object)	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-636	comprehensible	5	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-561	clever	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1395	honest	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1890	morning	0	1
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1214	glad	3	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1717	loud	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-2712	sober	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1380	high-pitched	1	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-2487	saint	2	0
Zalizniak-2024-4583-1670	light, bright, clear	Zalizniak-2024-4583-1004	famous	1	0
Zalizniak-2024-4583-1671	light-headed	Zalizniak-2024-4583-4497	wind	0	1
Zalizniak-2024-4583-1672	lightning	Zalizniak-2024-4583-2331	quick	1	0
Zalizniak-2024-4583-1672	lightning	Zalizniak-2024-4583-908	electricity	6	1
Zalizniak-2024-4583-1672	lightning	Zalizniak-2024-4583-431	curse	1	1
Zalizniak-2024-4583-1672	lightning	Zalizniak-2024-4583-1825	meteorite	0	1
Zalizniak-2024-4583-1674	lily-of-the-valley (Convallaria majalis)	Zalizniak-2024-4583-757	dear, darling	1	0
Zalizniak-2024-4583-1675	limit	Zalizniak-2024-4583-769	definition	3	2
Zalizniak-2024-4583-1676	linden	Zalizniak-2024-4583-1569	July	1	0
Zalizniak-2024-4583-1677	line	Zalizniak-2024-4583-1678	line (in poetry)	2	0
Zalizniak-2024-4583-1677	line	Zalizniak-2024-4583-1119	footprint, track	1	0
Zalizniak-2024-4583-1677	line	Zalizniak-2024-4583-4263	trait	1	0
Zalizniak-2024-4583-1677	line	Zalizniak-2024-4583-2352	rainbow	1	0
Zalizniak-2024-4583-1681	lion (Panthera leo)	Zalizniak-2024-4583-1874	monarch	2	0
Zalizniak-2024-4583-1681	lion (Panthera leo)	Zalizniak-2024-4583-359	brave person	4	0
Zalizniak-2024-4583-1681	lion (Panthera leo)	Zalizniak-2024-4583-1903	motherwort	0	1
Zalizniak-2024-4583-1682	lip	Zalizniak-2024-4583-892	edge, border	3	0
Zalizniak-2024-4583-1682	lip	Zalizniak-2024-4583-4529	word	1	0
Zalizniak-2024-4583-1682	lip	Zalizniak-2024-4583-219	beak	0	1
Zalizniak-2024-4583-1686	listener	Zalizniak-2024-4583-874	ear	1	0
Zalizniak-2024-4583-1688	literally	Zalizniak-2024-4583-1055	figuratively	1	0
Zalizniak-2024-4583-1689	little finger	Zalizniak-2024-4583-521	child (young person)	1	0
Zalizniak-2024-4583-1689	little finger	Zalizniak-2024-4583-354	branch (of a river)	1	0
Zalizniak-2024-4583-1689	little finger	Zalizniak-2024-4583-2414	ring finger	0	2
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-2685	slow (adj.)	0	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-4555	young	3	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-780	detailed, thorough	2	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-2332	quiet (vs. loud)	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-1911	mouse	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-1851	minute	1	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-1723	low (social)	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-1212	girl	0	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-782	devil, satan	0	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-1689	little finger	2	7
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-349	boy	1	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-2877	stupid	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-4560	younger	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-145	aunt (mother's sister)	1	1
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-4335	unimportant, slight	1	0
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-519	child	11	6
Zalizniak-2024-4583-1690	little, small	Zalizniak-2024-4583-2038	October	1	0
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-1730	lung	3	8
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-1697	location of emotions	12	0
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-255	belly	1	0
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-2775	spleen (anat.)	0	6
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-1803	medusa, jellyfish	0	1
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-675	courage	4	2
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-757	dear, darling	3	1
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-272	bile, gall	1	0
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-2842	stomach	1	0
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-1343	heart	0	2
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-2139	patience	1	1
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-81	anger	2	2
Zalizniak-2024-4583-1694	liver	Zalizniak-2024-4583-385	brown	0	1
Zalizniak-2024-4583-1695	lizard	Zalizniak-2024-4583-4365	uvula	1	0
Zalizniak-2024-4583-1695	lizard	Zalizniak-2024-4583-2039	oesophagus	1	0
Zalizniak-2024-4583-1695	lizard	Zalizniak-2024-4583-708	croup (illness)	1	0
Zalizniak-2024-4583-1697	location of emotions	Zalizniak-2024-4583-1343	heart	2	0
Zalizniak-2024-4583-1697	location of emotions	Zalizniak-2024-4583-1694	liver	1	0
Zalizniak-2024-4583-1698	lock (n.)	Zalizniak-2024-4583-1823	metalworker	0	1
Zalizniak-2024-4583-1698	lock (n.)	Zalizniak-2024-4583-1579	keystone	1	2
Zalizniak-2024-4583-1698	lock (n.)	Zalizniak-2024-4583-1130	fortress	1	0
Zalizniak-2024-4583-1699	locked	Zalizniak-2024-4583-2870	strong (of liquid or smell)	1	0
Zalizniak-2024-4583-1700	locust	Zalizniak-2024-4583-1224	glutton	1	0
Zalizniak-2024-4583-1703	long (period of time)	Zalizniak-2024-4583-1704	long (size)	0	1
Zalizniak-2024-4583-1703	long (period of time)	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-1703	long (period of time)	2	0
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-1379	high (size), tall	2	0
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-1010	far away	1	1
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-1831	middle finger	1	3
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-4526	woodland spirit	1	0
Zalizniak-2024-4583-1704	long (size)	Zalizniak-2024-4583-2701	snake	0	1
Zalizniak-2024-4583-1707	long-armed	Zalizniak-2024-4583-3007	thief	1	0
Zalizniak-2024-4583-1710	look (n.)	Zalizniak-2024-4583-1520	instant, moment	1	1
Zalizniak-2024-4583-1712	lord, master	Zalizniak-2024-4583-1230	god	5	0
Zalizniak-2024-4583-1712	lord, master	Zalizniak-2024-4583-1449	husband	2	1
Zalizniak-2024-4583-1712	lord, master	Zalizniak-2024-4583-872	eagle	0	1
Zalizniak-2024-4583-1712	lord, master	Zalizniak-2024-4583-1182	furuncle	2	0
Zalizniak-2024-4583-1712	lord, master	Zalizniak-2024-4583-2880	subject (grammar)	2	0
Zalizniak-2024-4583-1714	lost	Zalizniak-2024-4583-754	dead (adj.)	3	0
Zalizniak-2024-4583-1715	lot	Zalizniak-2024-4583-2233	plot of land	1	0
Zalizniak-2024-4583-1716	lotus	Zalizniak-2024-4583-228	beautiful	2	0
Zalizniak-2024-4583-1716	lotus	Zalizniak-2024-4583-257	beloved	1	0
Zalizniak-2024-4583-1716	lotus	Zalizniak-2024-4583-2622	shower head	2	1
Zalizniak-2024-4583-1716	lotus	Zalizniak-2024-4583-2177	persimmon	1	0
Zalizniak-2024-4583-1717	loud	Zalizniak-2024-4583-375	brilliant, glaring	1	0
Zalizniak-2024-4583-1717	loud	Zalizniak-2024-4583-2567	severe (about pain)	1	0
Zalizniak-2024-4583-1718	loud sound	Zalizniak-2024-4583-1001	fame	2	0
Zalizniak-2024-4583-1719	louse	Zalizniak-2024-4583-176	bad	0	1
Zalizniak-2024-4583-1719	louse	Zalizniak-2024-4583-1873	mole cricket (Gryllotalpa)	0	1
Zalizniak-2024-4583-1720	love	Zalizniak-2024-4583-2480	sadness	0	1
Zalizniak-2024-4583-1720	love	Zalizniak-2024-4583-747	daughter	0	1
Zalizniak-2024-4583-1720	love	Zalizniak-2024-4583-2728	son	0	1
Zalizniak-2024-4583-1720	love	Zalizniak-2024-4583-4482	wife	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-176	bad	2	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-177	bad (ethically)	3	2
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-1804	meek	2	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-1723	low (social)	3	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-1858	miserable, unhappy	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-2041	of low rank	3	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-2548	secret; covert	1	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-764	deep	2	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-2049	old (vs. new)	1	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-1487	inaccessible	1	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-914	embroidery on the hem	1	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-236	bedding (padding)	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-209	bass, low-pitched voice	1	0
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-3103	to be defeated	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-2687	small (amount)	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-831	downriver	0	1
Zalizniak-2024-4583-1721	low (location)	Zalizniak-2024-4583-1640	leeward	0	1
Zalizniak-2024-4583-1722	low (size)	Zalizniak-2024-4583-2332	quiet (vs. loud)	3	0
Zalizniak-2024-4583-1722	low (size)	Zalizniak-2024-4583-2687	small (amount)	1	0
Zalizniak-2024-4583-1724	lower part	Zalizniak-2024-4583-2744	South	1	0
Zalizniak-2024-4583-1724	lower part	Zalizniak-2024-4583-4454	West	1	1
Zalizniak-2024-4583-1724	lower part	Zalizniak-2024-4583-153	away	0	1
Zalizniak-2024-4583-1725	lower reach (of river)	Zalizniak-2024-4583-2002	North	1	0
Zalizniak-2024-4583-1726	luck	Zalizniak-2024-4583-2900	Sunday	0	1
Zalizniak-2024-4583-1727	lump	Zalizniak-2024-4583-761	December	0	1
Zalizniak-2024-4583-1727	lump	Zalizniak-2024-4583-2013	November	0	1
Zalizniak-2024-4583-1729	lunch, midday meal	Zalizniak-2024-4583-2000	noon	1	0
Zalizniak-2024-4583-1729	lunch, midday meal	Zalizniak-2024-4583-797	dinner, evening meal	1	0
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-1694	liver	0	3
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-1803	medusa, jellyfish	1	0
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-2375	red	0	1
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-2780	sponge	1	0
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-1697	location of emotions	2	1
Zalizniak-2024-4583-1730	lung	Zalizniak-2024-4583-2390	resentment, offense	1	0
Zalizniak-2024-4583-1732	lyre	Zalizniak-2024-4583-4279	Trimorphodon biscutatus	0	1
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-1155	Friday	0	1
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-1737	money	2	0
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-4381	Venus	1	0
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-1233	gold	1	1
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-1537	iron	1	0
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-2646	silver	1	0
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-1524	instrument, tool	1	0
Zalizniak-2024-4583-1735	metal	Zalizniak-2024-4583-251	bell	1	0
Zalizniak-2024-4583-1736	military rank	Zalizniak-2024-4583-285	bishop (chess)	1	0
Zalizniak-2024-4583-1737	money	Zalizniak-2024-4583-2646	silver	6	6
Zalizniak-2024-4583-1737	money	Zalizniak-2024-4583-1233	gold	0	3
Zalizniak-2024-4583-1737	money	Zalizniak-2024-4583-967	expensive	1	0
Zalizniak-2024-4583-1738	mushroom, fungus	Zalizniak-2024-4583-2878	sty (on the eye)	1	0
Zalizniak-2024-4583-1739	musician	Zalizniak-2024-4583-2026	orthopteran	1	0
Zalizniak-2024-4583-1739	musician	Zalizniak-2024-4583-945	Eurasian skylark	0	1
Zalizniak-2024-4583-1741	mad	Zalizniak-2024-4583-83	angry	2	0
Zalizniak-2024-4583-1741	mad	Zalizniak-2024-4583-999	false, wrong	1	0
Zalizniak-2024-4583-1741	mad	Zalizniak-2024-4583-1529	intensive	2	0
Zalizniak-2024-4583-1741	mad	Zalizniak-2024-4583-4491	wild, untamed	1	0
Zalizniak-2024-4583-1745	magpie (Pica pica)	Zalizniak-2024-4583-2958	talkative person	2	0
Zalizniak-2024-4583-1745	magpie (Pica pica)	Zalizniak-2024-4583-1550	jay	0	1
Zalizniak-2024-4583-1745	magpie (Pica pica)	Zalizniak-2024-4583-1309	happiness, luck	1	0
Zalizniak-2024-4583-1745	magpie (Pica pica)	Zalizniak-2024-4583-2525	scatterbrain	0	1
Zalizniak-2024-4583-1747	maize	Zalizniak-2024-4583-641	cone (fruit)	1	0
Zalizniak-2024-4583-1747	maize	Zalizniak-2024-4583-2735	sorghum	0	1
Zalizniak-2024-4583-1747	maize	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-1748	makara	Zalizniak-2024-4583-452	Capricorn	3	0
Zalizniak-2024-4583-1749	male (animal)	Zalizniak-2024-4583-827	door bolt	1	0
Zalizniak-2024-4583-1751	mallow	Zalizniak-2024-4583-1393	hollyhock	1	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1438	human, person	1	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1449	husband	9	2
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-2165	penis	0	1
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-675	courage	4	4
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1746	main	1	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1019	father	2	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-2718	soldier	1	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-869	exclamation of surprise, pain or sorrow	2	0
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1749	male (animal)	5	2
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-3026	thumb	0	1
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-4411	woman	0	1
Zalizniak-2024-4583-1752	man (male)	Zalizniak-2024-4583-1547	January	0	1
Zalizniak-2024-4583-1756	mane	Zalizniak-2024-4583-1909	mountain ridge, edge	1	0
Zalizniak-2024-4583-1756	mane	Zalizniak-2024-4583-389	brush	1	0
Zalizniak-2024-4583-1757	mango	Zalizniak-2024-4583-2937	syphilis	1	0
Zalizniak-2024-4583-1757	mango	Zalizniak-2024-4583-1279	guava	0	1
Zalizniak-2024-4583-1758	mangy, scabby	Zalizniak-2024-4583-176	bad	2	0
Zalizniak-2024-4583-1761	manufacturer, producer	Zalizniak-2024-4583-609	commodity, goods	1	1
Zalizniak-2024-4583-1762	many, much	Zalizniak-2024-4583-4385	very	4	1
Zalizniak-2024-4583-1763	many-coloured, motley	Zalizniak-2024-4583-2706	snow bunting	0	1
Zalizniak-2024-4583-1763	many-coloured, motley	Zalizniak-2024-4583-4303	turkey	1	0
Zalizniak-2024-4583-1763	many-coloured, motley	Zalizniak-2024-4583-1731	lynx	0	1
Zalizniak-2024-4583-1763	many-coloured, motley	Zalizniak-2024-4583-1245	goosander	1	0
Zalizniak-2024-4583-1763	many-coloured, motley	Zalizniak-2024-4583-1645	lemming	0	2
Zalizniak-2024-4583-1765	maple sugar	Zalizniak-2024-4583-1767	March	0	1
Zalizniak-2024-4583-1768	mare	Zalizniak-2024-4583-2619	shoulder pole	0	1
Zalizniak-2024-4583-1768	mare	Zalizniak-2024-4583-373	bridge (of musical imstrument)	1	1
Zalizniak-2024-4583-1771	market	Zalizniak-2024-4583-1939	noise	2	0
Zalizniak-2024-4583-1771	market	Zalizniak-2024-4583-2900	Sunday	3	1
Zalizniak-2024-4583-1771	market	Zalizniak-2024-4583-1998	noisy place	1	0
Zalizniak-2024-4583-1771	market	Zalizniak-2024-4583-806	disorder, mess	1	0
Zalizniak-2024-4583-1772	marmot	Zalizniak-2024-4583-1286	guinea pig (Cavia porcellus)	1	0
Zalizniak-2024-4583-1775	Mars	Zalizniak-2024-4583-4296	Tuesday	3	3
Zalizniak-2024-4583-1777	marten	Zalizniak-2024-4583-1737	money	1	0
Zalizniak-2024-4583-1777	marten	Zalizniak-2024-4583-2670	skunk	0	1
Zalizniak-2024-4583-1779	Mary, mother of Jesus	Zalizniak-2024-4583-1603	ladybird	0	2
Zalizniak-2024-4583-1780	mask	Zalizniak-2024-4583-1618	larva	1	0
Zalizniak-2024-4583-1780	mask	Zalizniak-2024-4583-477	caul, amniotic sac	1	0
Zalizniak-2024-4583-1781	mat	Zalizniak-2024-4583-4476	whore	1	0
Zalizniak-2024-4583-1785	matter, affair	Zalizniak-2024-4583-217	battle	1	0
Zalizniak-2024-4583-1785	matter, affair	Zalizniak-2024-4583-1961	necessary	0	1
Zalizniak-2024-4583-1787	May	Zalizniak-2024-4583-586	cockchafer	0	3
Zalizniak-2024-4583-1787	May	Zalizniak-2024-4583-1674	lily-of-the-valley (Convallaria majalis)	0	1
Zalizniak-2024-4583-1789	meadow	Zalizniak-2024-4583-660	corn crake	0	1
Zalizniak-2024-4583-1792	meandering, winding	Zalizniak-2024-4583-2958	talkative person	1	0
Zalizniak-2024-4583-1798	measure of weight	Zalizniak-2024-4583-1737	money	3	0
Zalizniak-2024-4583-1799	meat	Zalizniak-2024-4583-1171	fruit pulp	7	0
Zalizniak-2024-4583-1799	meat	Zalizniak-2024-4583-1588	kinship	1	1
Zalizniak-2024-4583-1799	meat	Zalizniak-2024-4583-2	animal	5	0
Zalizniak-2024-4583-1807	melody, tune	Zalizniak-2024-4583-248	behaviour	1	0
Zalizniak-2024-4583-1807	melody, tune	Zalizniak-2024-4583-1759	manner, way	1	0
Zalizniak-2024-4583-1808	melon (Cucumis melo)	Zalizniak-2024-4583-4432	water-melon (Cucurbita citrullus)	0	1
Zalizniak-2024-4583-1815	mental hospital	Zalizniak-2024-4583-806	disorder, mess	1	0
Zalizniak-2024-4583-1817	Mercury	Zalizniak-2024-4583-4448	Wednesday	4	3
Zalizniak-2024-4583-1817	Mercury	Zalizniak-2024-4583-1818	mercury	3	0
Zalizniak-2024-4583-1819	mesentery	Zalizniak-2024-4583-547	cirrus (clouds)	1	0
Zalizniak-2024-4583-1820	messenger	Zalizniak-2024-4583-80	angel	1	1
Zalizniak-2024-4583-1822	metal spike	Zalizniak-2024-4583-2195	pike (fish)	1	1
Zalizniak-2024-4583-1828	Michael (archangel)	Zalizniak-2024-4583-2561	September	0	1
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1801	mediator	1	1
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1702	loins	1	0
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-4414	waist	1	0
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-259	belt	1	0
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1831	middle finger	4	10
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-4448	Wednesday	1	2
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-339	boundary (of land plots)	1	0
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1613	lap	1	0
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1795	means	1	1
Zalizniak-2024-4583-1830	middle	Zalizniak-2024-4583-1694	liver	0	1
Zalizniak-2024-4583-1833	midnight	Zalizniak-2024-4583-2002	North	1	1
Zalizniak-2024-4583-1834	midwife	Zalizniak-2024-4583-1248	gossiper	1	0
